,,prix_au_m2,count,min,max,nom_commune
76590.0,Maison,1323.0616888618426,32,560.3932584269663,3740.566037735849,Notre-Dame-du-Parc
76600.0,Appartement,2351.167039442075,578,525.0,6704.545454545455,Le Havre
76600.0,Maison,2373.1132962897723,86,648.936170212766,5555.555555555556,Rouen
76610.0,Appartement,1542.3621932641413,34,529.4117647058823,2807.6923076923076,Le Havre
76610.0,Maison,2400.2944332396546,74,866.6666666666666,4549.870140845071,Le Havre
76620.0,Appartement,1942.9996727114478,96,642.8571428571429,4519.2307692307695,Le Havre
76620.0,Maison,2417.1822522877087,139,664.8936170212766,5512.5,Le Havre
76630.0,Maison,1405.2122855908067,43,565.3409090909091,2792.4528301886794,Petit-Caux
76640.0,Maison,1467.7340096289522,37,583.3333333333334,3045.977011494253,Terres-de-Caux
76650.0,Appartement,1675.5816868540464,15,800.0,2243.2432432432433,Petit-Couronne
76650.0,Maison,1823.8067896623909,15,891.1290322580645,2526.3736263736264,Petit-Couronne
76660.0,Maison,1358.4976159261378,20,647.0588235294117,2857.1428571428573,Grandcourt
76680.0,Maison,1394.5065095220093,42,546.875,2987.012987012987,Saint-Martin-Osmonville
76690.0,Appartement,1103.734439834025,1,1103.734439834025,1103.734439834025,Le Bocasse
76690.0,Maison,1687.6620459916805,36,605.1587301587301,3614.285714285714,Saint-André-sur-Cailly
76700.0,Appartement,1897.7029203259633,15,1212.121212121212,3750.0,Harfleur
76700.0,Maison,2218.0918089876573,67,517.8571428571429,5000.0,Saint-Laurent-de-Brèvedent
76710.0,Appartement,1543.360433604336,2,975.609756097561,2111.1111111111113,Montville
76710.0,Maison,1820.614970933493,43,697.3684210526316,3590.425531914894,Montville
76720.0,Appartement,817.3076923076923,1,817.3076923076923,817.3076923076923,Val-de-Scie
76720.0,Maison,1665.4540680217096,9,825.5813953488372,3300.0,Val-de-Scie
76730.0,Appartement,882.3529411764706,1,882.3529411764706,882.3529411764706,Bacqueville-en-Caux
76730.0,Maison,1463.7346035731684,34,504.20168067226894,2804.878048780488,Bacqueville-en-Caux
76740.0,Appartement,984.8484848484849,1,984.8484848484849,984.8484848484849,Fontaine-le-Dun
76740.0,Maison,1940.351018703585,31,642.8571428571429,15000.0,Le Bourg-Dun
76750.0,Maison,1629.033522975425,36,514.0845070422536,3034.756097560976,Buchy
76760.0,Appartement,2705.178629957391,2,1336.283185840708,4074.074074074074,Yerville
76760.0,Maison,1457.29726693274,27,535.2564102564103,3766.6666666666665,Yerville
76770.0,Maison,1971.1158644728573,55,943.3962264150944,4294.871794871795,Malaunay
76780.0,Maison,1509.0715290591481,26,557.9629629629629,3353.2608695652175,Hodeng-Hodenger
76790.0,Appartement,3928.619528619529,5,2272.7272727272725,6916.666666666667,Étretat
76790.0,Maison,2070.2665807375092,28,690.7894736842105,4573.170731707317,Gerville
76800.0,Appartement,954.437239284951,12,538.4615384615385,2456.521739130435,Saint-Étienne-du-Rouvray
76800.0,Maison,2022.5105727977736,82,666.6666666666666,3524.590163934426,Saint-Étienne-du-Rouvray
76810.0,Appartement,2344.421321160043,2,1040.8163265306123,3648.0263157894738,Luneray
76810.0,Maison,1901.3101499287345,25,925.9258333333333,5572.916666666667,Gruchet-Saint-Siméon
76840.0,Maison,1997.4792146405023,16,928.5714285714286,5388.1578947368425,Saint-Martin-de-Boscherville
76850.0,Appartement,1326.669015476306,4,813.9346175013759,1550.7246376811595,Bosc-le-Hard
76850.0,Maison,1380.8852924701896,17,551.9480519480519,2506.024096385542,Bracquetuit
76860.0,Appartement,850.0,1,850.0,850.0,Ouville-la-Rivière
76860.0,Maison,1221.0055879419185,8,657.8947368421053,2200.9615384615386,Ouville-la-Rivière
76870.0,Maison,1273.5523754534343,11,560.0,3235.0877192982457,Gaillefontaine
76880.0,Appartement,1620.6256627783669,2,1219.5121951219512,2021.7391304347825,Arques-la-Bataille
76880.0,Maison,1764.8347679098677,19,636.3636363636364,3623.1884057971015,Arques-la-Bataille
76890.0,Maison,1364.121780867863,37,511.3636363636364,5639.53488372093,Biville-la-Baignarde
76910.0,Appartement,2313.490543029736,8,640.1252733900365,3728.5714285714284,Criel-sur-Mer
76910.0,Maison,2059.8082544023932,23,594.4485294117648,3443.103448275862,Criel-sur-Mer
76920.0,Appartement,2009.6926554573795,12,1555.5555555555557,2333.3333333333335,Amfreville-la-Mi-Voie
76920.0,Maison,2035.1403943620553,17,769.2307692307693,2848.1012658227846,Amfreville-la-Mi-Voie
76930.0,Maison,1957.8922153654705,21,614.5854166666667,3244.7916666666665,Octeville-sur-Mer
76940.0,Maison,1090.0156276337455,14,528.3333333333334,2411.764705882353,Heurteauville
76950.0,Maison,1272.5469458655677,6,744.4444444444445,1578.9473684210527,Les Grandes-Ventes
76960.0,Appartement,2151.4263835858155,10,1583.3333333333333,2750.0,Notre-Dame-de-Bondeville
76960.0,Maison,1968.7634832794945,31,848.0,3915.6626506024095,Notre-Dame-de-Bondeville
76970.0,Maison,1342.6610678915501,7,820.5128205128206,2168.6746987951806,Motteville
76980.0,Appartement,2985.4668435013264,5,2393.103448275862,3659.230769230769,Veules-les-Roses
76980.0,Maison,3550.859282827786,7,1538.4615384615386,7586.206896551724,Veules-les-Roses
77000.0,Appartement,2616.374586790453,183,791.6666666666666,7500.0,Melun
77000.0,Maison,3152.856506879692,68,1347.5177304964539,6800.0,La Rochette
77090.0,Appartement,4286.806535241508,5,3508.805970149254,4939.189189189189,Collégien
77090.0,Maison,3912.0942258202376,10,2625.0,5776.315789473684,Collégien
77100.0,Appartement,2954.2789139508327,173,1396.9135802469136,5357.142857142857,Meaux
77100.0,Maison,2434.317358946403,76,700.2801120448179,5232.558139534884,Meaux
77111.0,Appartement,3186.6711155600046,3,2297.2972972972975,4880.0,Soignolles-en-Brie
77111.0,Maison,2029.0143706706626,10,870.1298701298701,3243.2432432432433,Soignolles-en-Brie
77114.0,Appartement,1062.983335227419,9,925.925925925926,1250.0,Gouaix
77114.0,Maison,1373.3427314444587,8,896.8253968253969,1850.0,Noyen-sur-Seine
77115.0,Maison,2962.4964017823513,7,1250.0,5320.51282051282,Blandy
77118.0,Maison,1128.7457555178269,4,565.7894736842105,1800.0,Bazoches-lès-Bray
77120.0,Appartement,2477.9316221003915,52,766.5505226480836,4363.636363636364,Coulommiers
77120.0,Maison,2222.7332999247014,81,660.7142857142857,7986.111111111111,Mouroux
77122.0,Maison,2687.847138975417,10,1500.0,3851.3513513513512,Monthyon
77123.0,Appartement,3100.877192982456,2,2368.4210526315787,3833.3333333333335,Noisy-sur-École
77123.0,Maison,2276.2792192031825,11,731.7073170731708,3911.6279069767443,Noisy-sur-École
77124.0,Appartement,3244.975481069231,14,2310.0,4120.0,Villenoy
77124.0,Maison,3116.399831313341,32,958.2758620689655,19444.444444444445,Chauconin-Neufmontiers
77126.0,Maison,1874.1209023237582,7,1039.6764705882354,2600.0,Courcelles-en-Bassée
77127.0,Appartement,3390.106153803144,31,2272.7272727272725,5219.565217391304,Lieusaint
77127.0,Maison,3217.3236012396146,20,1563.106796116505,4292.682926829269,Lieusaint
77130.0,Appartement,1942.131875649965,58,777.7777777777778,3607.1428571428573,Montereau-Fault-Yonne
77130.0,Maison,2178.989232931665,67,609.7560975609756,5277.777777777777,La Grande-Paroisse
77131.0,Appartement,2500.0,1,2500.0,2500.0,Pézarches
77131.0,Maison,2083.333333333333,2,1250.0,2916.6666666666665,Touquin
77133.0,Appartement,2357.1428571428573,1,2357.1428571428573,2357.1428571428573,Machault
77133.0,Maison,2202.5384376213683,4,644.599349593496,3065.0602409638554,Machault
77134.0,Maison,1981.7880788122525,4,1590.909090909091,2630.2631578947367,Les Ormes-sur-Voulzie
77135.0,Appartement,3946.4472309299895,3,3000.0,4977.272727272727,Pontcarré
77135.0,Maison,3217.7489453954718,7,1700.0,4451.219512195122,Pontcarré
77138.0,Appartement,1730.7692307692307,1,1730.7692307692307,1730.7692307692307,Luzancy
77138.0,Maison,1036.8852459016393,1,1036.8852459016393,1036.8852459016393,Luzancy
77139.0,Appartement,2610.169491525424,1,2610.169491525424,2610.169491525424,Marcilly
77139.0,Maison,2103.5034973598827,12,973.7012987012987,3342.8571428571427,Étrépilly
77140.0,Appartement,2230.7627929710025,36,848.4848484848485,3750.0,Nemours
77140.0,Maison,2065.2420167401674,58,779.5698924731183,4321.739130434783,Nonville
77141.0,Maison,1770.6943450738295,5,771.7948717948718,3250.0,Vaudoy-en-Brie
77144.0,Appartement,4580.727039371874,78,929.1090909090909,6951.428571428572,Montévrain
77144.0,Maison,3253.4888213310096,22,1728.0,5000.0,Montévrain
77145.0,Maison,2710.6681898348565,4,2607.1428571428573,2792.2077922077924,May-en-Multien
77148.0,Maison,1627.1845712155318,6,889.8305084745763,3309.8591549295775,Salins
77150.0,Appartement,3196.785714285714,1,3196.785714285714,3196.785714285714,Lésigny
77150.0,Maison,2872.757667227382,28,843.1952662721893,5238.0952380952385,Lésigny
77151.0,Maison,700.0,1,700.0,700.0,Montceaux-lès-Provins
77154.0,Maison,1759.2910738856947,4,942.9824561403509,2144.4444444444443,Coutençon
77157.0,Maison,1949.4190191733305,3,1640.0,2429.9065420560746,Everly
77160.0,Appartement,1994.0684290363872,35,928.5714285714286,3100.0,Provins
77160.0,Maison,1611.8051682546713,48,552.6315789473684,4705.882352941177,Poigny
77163.0,Maison,3075.3323989089367,12,1265.3846153846155,6958.333333333333,Dammartin-sur-Tigeaux
77164.0,Appartement,4761.2243270570925,14,3929.0,6052.631578947368,Ferrières-en-Brie
77164.0,Maison,4092.2733019864845,11,1626.0162601626016,6861.111111111111,Ferrières-en-Brie
77165.0,Appartement,1934.7919347919349,2,837.8378378378378,3031.746031746032,Saint-Soupplets
77165.0,Maison,2837.0730968449634,15,1478.2608695652175,5353.982300884956,Saint-Soupplets
77166.0,Appartement,3400.394162019162,6,2432.4324324324325,5250.0,Grisy-Suisnes
77166.0,Maison,3222.0345879024057,29,706.2146892655368,7142.857142857143,Grisy-Suisnes
77167.0,Maison,2038.1443286434755,16,577.2413793103449,5428.571428571428,Poligny
77169.0,Appartement,1326.530612244898,1,1326.530612244898,1326.530612244898,Saint-Siméon
77169.0,Maison,1558.2501930764302,28,563.953488372093,2830.5555555555557,Chauffry
77170.0,Appartement,3354.6637560998884,60,1221.8045112781954,4404.761904761905,Brie-Comte-Robert
77170.0,Maison,3111.50290359502,50,1068.3333333333333,7687.549019607844,Servon
77171.0,Appartement,1162.162162162162,1,1162.162162162162,1162.162162162162,Chalautre-la-Grande
77171.0,Maison,1567.4746367187647,9,633.3333333333334,2872.549019607843,Sourdun
77173.0,Appartement,4040.916707109414,5,3174.6031746031745,4833.333333333333,Chevry-Cossigny
77173.0,Maison,3585.365857565474,13,3088.235294117647,4472.368421052632,Chevry-Cossigny
77174.0,Appartement,3676.315789473684,2,3552.6315789473683,3800.0,Villeneuve-Saint-Denis
77174.0,Maison,2459.8570353078762,11,667.0209580838323,3926.829268292683,Villeneuve-le-Comte
77176.0,Appartement,2637.720025486197,48,831.1282051282051,4078.9473684210525,Savigny-le-Temple
77176.0,Maison,2866.236314481256,51,795.4545454545455,4940.0,Savigny-le-Temple
77177.0,Appartement,2687.7134439147903,25,874.311475409836,4750.0,Brou-sur-Chantereine
77177.0,Maison,3079.6000717360116,4,1646.341463414634,4375.0,Brou-sur-Chantereine
77178.0,Appartement,1771.7354295646521,5,707.8313253012049,2936.1702127659573,Saint-Pathus
77178.0,Maison,1998.3449755519978,20,1069.078947368421,3708.3333333333335,Saint-Pathus
77181.0,Appartement,3131.038025046942,8,2388.659793814433,3977.2727272727275,Le Pin
77181.0,Maison,3310.789562044438,35,928.2087499999999,9000.0,Courtry
77183.0,Appartement,5000.0,1,5000.0,5000.0,Croissy-Beaubourg
77183.0,Maison,3550.6148356312106,8,2069.0406976744184,4646.551724137931,Croissy-Beaubourg
77184.0,Appartement,3645.0056146209567,18,2528.301886792453,4722.222222222223,Émerainville
77184.0,Maison,3122.795767531926,13,1928.5714285714287,4518.051948051948,Émerainville
77185.0,Appartement,3428.001488038791,33,667.1232876712329,5555.555555555556,Lognes
77185.0,Maison,3146.640563202025,3,1998.061224489796,4186.046511627907,Lognes
77186.0,Appartement,3231.60533368019,24,1488.095238095238,4516.129032258064,Noisiel
77186.0,Maison,4071.367014721209,19,2275.5102040816328,7756.09756097561,Noisiel
77190.0,Appartement,2555.2214298174513,41,502.0408163265306,4861.111111111111,Dammarie-les-Lys
77190.0,Maison,2772.786227098055,41,833.3333333333334,4975.0,Dammarie-les-Lys
77200.0,Appartement,3070.976639690905,51,2132.3529411764707,4444.444444444444,Torcy
77200.0,Maison,2986.8599554880407,19,806.4516129032259,4550.0,Torcy
77210.0,Appartement,2938.3561622956618,88,545.4545454545455,5483.870967741936,Avon
77210.0,Maison,2899.494497766151,26,977.4436090225564,6125.0,Samoreau
77220.0,Appartement,3179.306857145374,37,1726.6949152542372,5095.238095238095,Gretz-Armainvilliers
77220.0,Maison,2846.390603160157,43,1133.6363636363637,4741.379310344828,Gretz-Armainvilliers
77230.0,Appartement,2972.900078677104,44,526.593137254902,4511.627906976744,Dammartin-en-Goële
77230.0,Maison,2753.3401216123934,82,1030.3030303030303,7836.507936507936,Moussy-le-Neuf
77240.0,Appartement,3189.182106499703,18,1089.3854748603353,4319.444444444444,Cesson
77240.0,Maison,2795.0181311583583,73,571.4285714285714,4237.037037037037,Cesson
77250.0,Appartement,2784.303412014442,12,2121.212121212121,4000.0,Moret-Loing-et-Orvanne
77250.0,Maison,2557.5359317730586,62,1000.0,5103.448275862069,Villecerf
77260.0,Appartement,1980.5795293772271,21,773.1958762886597,3823.529411764706,La Ferté-sous-Jouarre
77260.0,Maison,1979.156703853756,42,801.056338028169,5000.0,La Ferté-sous-Jouarre
77270.0,Appartement,3039.2818780850826,60,1913.0434782608695,4850.746268656716,Villeparisis
77270.0,Maison,3485.6940559515024,57,959.051724137931,6750.0,Villeparisis
77280.0,Appartement,3119.1348973607037,2,2306.451612903226,3931.818181818182,Othis
77280.0,Maison,2722.6899089953827,14,1684.6846846846847,3500.0,Othis
77290.0,Appartement,3848.5311820126713,12,2362.0689655172414,6717.391304347826,Mitry-Mory
77290.0,Maison,3596.8527619267197,53,1240.1574803149606,8163.265306122449,Mitry-Mory
77300.0,Appartement,4527.616485228065,83,2500.0,7418.548387096775,Fontainebleau
77300.0,Maison,5535.681792960677,24,3177.570093457944,10612.90322580645,Fontainebleau
77310.0,Appartement,2650.6333794995417,34,786.7647058823529,6728.395061728395,Saint-Fargeau-Ponthierry
77310.0,Maison,2582.060358672979,61,714.2857142857143,4479.166666666667,Saint-Fargeau-Ponthierry
77320.0,Appartement,1690.0705322429856,8,980.3921568627451,2619.0476190476193,La Ferté-Gaucher
77320.0,Maison,1493.3991038721967,45,598.5915492957746,3714.285714285714,Beton-Bazoches
77330.0,Appartement,4177.859596351018,20,1561.7283950617284,5862.068965517241,Ozoir-la-Ferrière
77330.0,Maison,3632.4518926243422,39,1041.6666666666667,7239.130434782609,Ozoir-la-Ferrière
77340.0,Appartement,3725.548375079917,77,833.3333333333334,10058.823529411764,Pontault-Combault
77340.0,Maison,3925.490444000087,63,1013.9593908629441,16901.408450704224,Pontault-Combault
77350.0,Appartement,1867.4462643556856,33,797.7528089887641,4189.189189189189,Le Mée-sur-Seine
77350.0,Maison,2585.1420723137203,35,697.9166666666666,5304.878048780488,Le Mée-sur-Seine
77360.0,Appartement,3790.5378247836493,12,1478.7611940298507,5358.023255813953,Vaires-sur-Marne
77360.0,Maison,4159.751021084591,30,1797.0,6630.434782608696,Vaires-sur-Marne
77370.0,Appartement,2561.6797991599306,8,506.0975609756098,5371.428571428572,Nangis
77370.0,Maison,1988.5361902933962,48,681.8181818181819,5464.487394957983,Fontenailles
77380.0,Appartement,2687.195471932946,26,640.2439024390244,5377.358490566037,Combs-la-Ville
77380.0,Maison,3045.801394315154,58,929.2929292929293,5018.867924528302,Combs-la-Ville
77390.0,Appartement,2479.7821085591277,25,628.8372093023256,3773.5849056603774,Fouju
77390.0,Maison,2646.3060902804496,61,529.137062937063,4500.0,Crisenoy
77400.0,Appartement,3550.20000580191,113,944.4444444444445,8687.5,Thorigny-sur-Marne
77400.0,Maison,3357.5476931134554,95,888.5350318471337,8421.052631578947,Thorigny-sur-Marne
77410.0,Appartement,3548.384429235256,27,1737.7398720682302,5201.058823529412,Fresnes-sur-Marne
77410.0,Maison,2896.5055988094214,71,701.8333333333334,5360.6557377049185,Villevaudé
77420.0,Appartement,3388.9495458914284,33,1614.6091666666669,5000.0,Champs-sur-Marne
77420.0,Maison,4160.122461299363,33,1570.3125,8928.57142857143,Champs-sur-Marne
77430.0,Appartement,2252.61393426094,4,2120.689655172414,2434.2105263157896,Champagne-sur-Seine
77430.0,Maison,2373.297014567887,17,1000.0,3612.9032258064517,Champagne-sur-Seine
77440.0,Appartement,1813.278437131831,14,934.4262295081967,3192.3076923076924,Mary-sur-Marne
77440.0,Maison,1881.2976569954308,42,855.0,4000.0,Tancrou
77450.0,Appartement,2917.392753779918,17,1456.6473988439307,4214.285714285715,Esbly
77450.0,Maison,2914.6577290174564,56,612.2448979591836,12777.777777777777,Esbly
77460.0,Appartement,1647.2018553658024,3,1266.4,1911.764705882353,Souppes-sur-Loing
77460.0,Maison,1855.7649268542652,18,546.40522875817,8232.558139534884,Souppes-sur-Loing
77470.0,Appartement,2858.064516129032,2,2516.1290322580644,3200.0,Trilport
77470.0,Maison,2311.2991804345334,29,612.0331950207469,3876.7123287671234,Trilport
77480.0,Appartement,1738.2071708403291,3,1085.7142857142858,2559.1397849462364,Bray-sur-Seine
77480.0,Maison,1612.1955811340429,34,555.5555555555555,4181.818181818182,Jaulnes
77500.0,Appartement,3287.643837037276,119,1500.0,6066.666666666667,Chelles
77500.0,Maison,3832.4926490173107,77,1275.1677852348994,8160.0,Chelles
77510.0,Appartement,1337.2093023255813,1,1337.2093023255813,1337.2093023255813,Rebais
77510.0,Maison,1576.6390142008968,37,580.8080808080808,2916.6666666666665,Rebais
77515.0,Maison,2375.916247238611,27,925.3731343283582,4473.684210526316,Faremoutiers
77520.0,Appartement,914.8936170212766,1,914.8936170212766,914.8936170212766,Donnemarie-Dontilly
77520.0,Maison,1453.5593464188773,37,685.1851851851852,2657.6543209876545,Luisetaines
77540.0,Appartement,1646.45473574045,2,1632.6530612244899,1660.2564102564102,Rozay-en-Brie
77540.0,Maison,2134.3070462682367,28,890.8450704225352,3408.450704225352,Courpalay
77550.0,Appartement,3103.98834742385,31,2412.6984126984125,4000.0,Moissy-Cramayel
77550.0,Maison,2879.59621668159,36,853.6585365853658,4883.720930232558,Moissy-Cramayel
77560.0,Appartement,747.1482889733841,2,577.9467680608365,916.3498098859316,Villiers-Saint-Georges
77560.0,Maison,1494.92325883398,21,612.2448979591836,2348.214285714286,Augers-en-Brie
77570.0,Appartement,1685.7040229885058,2,1517.2413793103449,1854.1666666666667,Château-Landon
77570.0,Maison,1594.896109596682,22,677.7777777777778,3597.222222222222,Château-Landon
77580.0,Appartement,3455.9032300610093,12,1529.9334811529934,4745.384615384615,Crécy-la-Chapelle
77580.0,Maison,2351.193218025164,57,826.9725,4487.5,Villiers-sur-Morin
77590.0,Appartement,3483.8977060494067,15,1976.7441860465117,5085.526315789473,Bois-le-Roi
77590.0,Maison,3245.4880171436644,35,520.8333333333334,5694.444444444444,Bois-le-Roi
77600.0,Appartement,4309.243943540352,110,1777.7777777777778,6633.888888888889,Bussy-Saint-Georges
77600.0,Maison,3419.6598955559707,54,509.52777777777777,10833.333333333334,Bussy-Saint-Georges
77610.0,Appartement,3029.565210100788,15,842.6966292134831,5000.0,Fontenay-Trésigny
77610.0,Maison,2071.3228234663434,42,561.4035087719299,5909.090909090909,Châtres
77620.0,Appartement,1177.058275058275,5,750.0,2330.4545454545455,Égreville
77620.0,Maison,1363.7023798311259,11,787.4015748031496,2785.714285714286,Égreville
77630.0,Maison,3362.1793227772832,19,1720.7792207792209,6750.0,Barbizon
77640.0,Appartement,2006.5497076023391,3,1959.6491228070176,2060.0,Jouarre
77640.0,Maison,1520.672333236397,14,588.8888888888889,2662.9464285714284,Jouarre
77650.0,Appartement,1592.5925925925926,1,1592.5925925925926,1592.5925925925926,Longueville
77650.0,Maison,1673.0690138930959,34,568.1818181818181,4029.9302325581393,Longueville
77660.0,Appartement,2099.206349206349,2,2023.8095238095239,2174.6031746031745,Changis-sur-Marne
77660.0,Maison,2282.5587424887426,10,1461.0389610389611,3378.3783783783783,Saint-Jean-les-Deux-Jumeaux
77670.0,Appartement,1638.392857142857,2,1562.5,1714.2857142857142,Saint-Mammès
77670.0,Maison,2413.5092027176847,26,947.265625,3939.3939393939395,Vernou-la-Celle-sur-Seine
77680.0,Appartement,3415.555261663117,22,1944.4444444444443,4794.871794871795,Roissy-en-Brie
77680.0,Maison,3507.142835580122,47,757.2815533980582,8165.384615384615,Roissy-en-Brie
77690.0,Appartement,2592.2619047619046,2,2451.190476190476,2733.3333333333335,Montigny-sur-Loing
77690.0,Maison,2092.604959245919,19,705.1282051282051,4488.311688311688,Montigny-sur-Loing
77700.0,Appartement,4765.103737407568,93,1028.0597014925372,8333.333333333334,Coupvray
77700.0,Maison,3457.6852796539965,59,1071.4285714285713,6193.548387096775,Bailly-Romainvilliers
77710.0,Maison,1633.9568407735944,37,644.1441441441441,4046.308411214953,Lorrez-le-Bocage-Préaux
77720.0,Appartement,1928.7084366864156,9,1470.5882352941176,2962.962962962963,Mormant
77720.0,Maison,2298.308817746164,32,569.8005128205128,4037.037037037037,Mormant
77730.0,Appartement,1194.2182512140575,3,1047.008547008547,1442.622950819672,Saâcy-sur-Marne
77730.0,Maison,2083.4822429999363,20,803.5714285714286,4733.333333333333,Saâcy-sur-Marne
77750.0,Appartement,1076.923076923077,1,1076.923076923077,1076.923076923077,Saint-Cyr-sur-Morin
77750.0,Maison,1315.683569647094,16,585.7142857142857,2628.5714285714284,Bussières
77760.0,Appartement,2256.8701568701567,3,1945.4545454545455,2640.5405405405404,Villiers-sous-Grez
77760.0,Maison,1921.3376567884575,40,570.6521739130435,3916.6666666666665,Buthiers
77780.0,Appartement,3996.9187675070025,3,2914.285714285714,5176.470588235294,Bourron-Marlotte
77780.0,Maison,3713.3963649103994,6,1430.7692307692307,5743.243243243243,Bourron-Marlotte
77810.0,Appartement,2848.2922083064636,3,2704.9180327868853,3030.4347826086955,Thomery
77810.0,Maison,3477.27056421916,12,1000.0,17750.0,Thomery
77820.0,Appartement,2500.0,1,2500.0,2500.0,Le Châtelet-en-Brie
77820.0,Maison,2151.3779565682908,18,634.2857142857143,3614.4578313253014,Châtillon-la-Borde
77830.0,Maison,2126.9970290294737,8,1257.3099415204679,2987.6543209876545,Valence-en-Brie
77840.0,Appartement,1988.181818181818,3,1684.5454545454545,2280.0,Crouy-sur-Ourcq
77840.0,Maison,1523.4271454641223,16,673.0769230769231,3456.521739130435,Crouy-sur-Ourcq
77850.0,Appartement,1830.188679245283,1,1830.188679245283,1830.188679245283,Héricy
77850.0,Maison,2070.922562848153,8,952.3809523809524,4807.142857142857,Héricy
77860.0,Appartement,3785.5157357972453,13,1798.8505747126437,5000.0,Saint-Germain-sur-Morin
77860.0,Maison,2985.9939735024805,38,1515.9203980099503,7115.384615384615,Saint-Germain-sur-Morin
77870.0,Maison,2428.367521457536,13,1200.0,4268.75,Vulaines-sur-Seine
77880.0,Maison,2640.379833998817,4,1854.1666666666667,3840.5797101449275,Grez-sur-Loing
77890.0,Appartement,510.2040816326531,1,510.2040816326531,510.2040816326531,Beaumont-du-Gâtinais
77890.0,Maison,1593.551030317636,5,987.3417721518987,1906.264705882353,Ichy
77910.0,Appartement,2635.416666666667,2,2333.3333333333335,2937.5,Chambry
77910.0,Maison,2008.9886056349576,23,680.1470588235294,4333.333333333333,Varreddes
77920.0,Maison,3989.1366373507535,13,1575.2058823529412,13684.21052631579,Samois-sur-Seine
77930.0,Appartement,2805.7126746921267,5,1066.6666666666667,4444.444444444444,Perthes
77930.0,Maison,2295.889968435905,34,573.6263736263736,4602.272727272727,Perthes
77940.0,Appartement,3050.0,2,2400.0,3700.0,Voulx
77940.0,Maison,1776.6404090425492,32,596.3302752293578,3358.974358974359,Esmans
77950.0,Appartement,3296.875,2,3000.0,3593.75,Maincy
77950.0,Maison,2489.4552144033546,23,1096.3909090909092,4261.9047619047615,Maincy
77970.0,Appartement,2632.8358208955224,1,2632.8358208955224,2632.8358208955224,Jouy-le-Châtel
77970.0,Maison,1680.0816472464655,12,806.8181818181819,2892.2077922077924,Jouy-le-Châtel
77990.0,Maison,3314.8441108207494,5,2416.6666666666665,4250.0,Le Mesnil-Amelot
78000.0,Appartement,6596.644757955388,337,843.75,15689.893617021276,Versailles
78000.0,Maison,8285.845678565549,29,1430.084745762712,14301.538461538461,Versailles
78100.0,Appartement,6446.99223815196,168,1426.4516129032259,12714.285714285714,Saint-Germain-en-Laye
78100.0,Maison,7859.687473541345,24,1675.3246753246754,15000.0,Saint-Germain-en-Laye
78110.0,Appartement,5832.345944752622,59,2983.161616161616,14571.42857142857,Le Vésinet
78110.0,Maison,7050.534243640598,28,1827.6762402088773,13363.636363636364,Le Vésinet
78111.0,Maison,2862.562665903211,5,1321.83908045977,7301.785714285715,Dammartin-en-Serve
78112.0,Appartement,4014.6615604695603,3,3636.3636363636365,4642.576,Saint-Germain-en-Laye
78112.0,Maison,5482.079808470582,5,3137.6434782608694,6947.852760736197,Saint-Germain-en-Laye
78113.0,Appartement,2732.5581395348836,1,2732.5581395348836,2732.5581395348836,Condé-sur-Vesgre
78113.0,Maison,2463.471238168739,15,1322.9166666666667,4801.9672131147545,Bourdonné
78114.0,Appartement,3257.7532410181598,9,2012.5,4044.225352112676,Magny-les-Hameaux
78114.0,Maison,4023.2135035205374,18,2025.1396648044692,7909.090909090909,Magny-les-Hameaux
78117.0,Appartement,4460.182273251094,4,3636.3636363636365,5254.044943820225,Châteaufort
78117.0,Maison,4573.0275249599335,10,2104.1666666666665,10000.0,Toussus-le-Noble
78120.0,Appartement,3741.057691639745,94,1370.967741935484,6640.333333333333,Rambouillet
78120.0,Maison,3703.741904888774,53,1030.1530612244899,8250.0,Rambouillet
78121.0,Appartement,1838.235294117647,1,1838.235294117647,1838.235294117647,Crespières
78121.0,Maison,3731.3475556448498,7,1785.7142857142858,4709.821428571428,Crespières
78124.0,Appartement,4214.285714285715,1,4214.285714285715,4214.285714285715,Mareil-sur-Mauldre
78124.0,Maison,2314.8616268762844,5,1133.5858585858587,3468.705882352941,Montainville
78125.0,Appartement,2352.112676056338,1,2352.112676056338,2352.112676056338,Saint-Hilarion
78125.0,Maison,2678.664112578364,39,586.6892857142857,7598.333333333333,Saint-Hilarion
78126.0,Maison,2975.623554315994,4,1188.137254901961,3950.0,Aulnay-sur-Mauldre
78130.0,Appartement,1972.1069509719732,46,1287.2340425531916,3400.0,Les Mureaux
78130.0,Maison,2790.9429979597444,28,1275.6410256410256,4863.013698630137,Les Mureaux
78140.0,Appartement,4258.22440690334,58,914.6341463414634,8825.0,Vélizy-Villacoublay
78140.0,Maison,7257.720831404574,12,3627.8048780487807,16363.636363636364,Vélizy-Villacoublay
78150.0,Appartement,5052.903039858977,52,2892.8571428571427,10187.655844155845,Le Chesnay-Rocquencourt
78150.0,Maison,8364.61568342183,20,4128.205128205128,15224.24,Le Chesnay-Rocquencourt
78160.0,Appartement,3916.6509157155947,74,2031.25,8407.564102564103,Marly-le-Roi
78160.0,Maison,4817.906381716845,15,878.7878787878788,14645.27027027027,Marly-le-Roi
78170.0,Appartement,3888.906045945422,45,1998.6301369863013,5296.078431372549,La Celle-Saint-Cloud
78170.0,Maison,5745.157465355283,23,2282.3695652173915,10914.70588235294,La Celle-Saint-Cloud
